0	0.63662
0.000879765	0.636615
0.00175953	0.6366
0.0026393	0.636575
0.00351906	0.636541
0.00439883	0.636497
0.00527859	0.636442
0.00615836	0.636378
0.00703812	0.636304
0.00791789	0.636221
0.00879765	0.636127
0.00967742	0.636024
0.0105572	0.635911
0.011437	0.635787
0.0123167	0.635655
0.0131965	0.635512
0.0140762	0.635359
0.014956	0.635197
0.0158358	0.635025
0.0167155	0.634843
0.0175953	0.634651
0.0184751	0.63445
0.0193548	0.634238
0.0202346	0.634017
0.0211144	0.633786
0.0219941	0.633546
0.0228739	0.633295
0.0237537	0.633035
0.0246334	0.632766
0.0255132	0.632486
0.026393	0.632197
0.0272727	0.631898
0.0281525	0.631589
0.0290323	0.631271
0.029912	0.630943
0.0307918	0.630605
0.0316716	0.630258
0.0325513	0.629901
0.0334311	0.629535
0.0343109	0.629159
0.0351906	0.628773
0.0360704	0.628378
0.0369501	0.627973
0.0378299	0.627559
0.0387097	0.627135
0.0395894	0.626701
0.0404692	0.626258
0.041349	0.625806
0.0422287	0.625344
0.0431085	0.624872
0.0439883	0.624392
0.044868	0.623901
0.0457478	0.623402
0.0466276	0.622893
0.0475073	0.622374
0.0483871	0.621847
0.0492669	0.621309
0.0501466	0.620763
0.0510264	0.620207
0.0519062	0.619642
0.0527859	0.619068
0.0536657	0.618485
0.0545455	0.617892
0.0554252	0.61729
0.056305	0.616679
0.0571848	0.616059
0.0580645	0.615429
0.0589443	0.614791
0.059824	0.614143
0.0607038	0.613487
0.0615836	0.612821
0.0624633	0.612146
0.0633431	0.611463
0.0642229	0.61077
0.0651026	0.610069
0.0659824	0.609358
0.0668622	0.608639
0.0677419	0.60791
0.0686217	0.607173
0.0695015	0.606427
0.0703812	0.605673
0.071261	0.604909
0.0721408	0.604137
0.0730205	0.603356
0.0739003	0.602566
0.0747801	0.601768
0.0756598	0.600961
0.0765396	0.600146
0.0774194	0.599321
0.0782991	0.598489
0.0791789	0.597648
0.0800587	0.596798
0.0809384	0.59594
0.0818182	0.595073
0.0826979	0.594198
0.0835777	0.593315
0.0844575	0.592423
0.0853372	0.591523
0.086217	0.590615
0.0870968	0.589699
0.0879765	0.588774
0.0888563	0.587841
0.0897361	0.5869
0.0906158	0.585951
0.0914956	0.584994
0.0923754	0.584028
0.0932551	0.583055
0.0941349	0.582074
0.0950147	0.581085
0.0958944	0.580088
0.0967742	0.579083
0.097654	0.57807
0.0985337	0.577049
0.0994135	0.576021
0.100293	0.574985
0.101173	0.573941
0.102053	0.572889
0.102933	0.57183
0.103812	0.570763
0.104692	0.569689
0.105572	0.568607
0.106452	0.567518
0.107331	0.566421
0.108211	0.565317
0.109091	0.564205
0.109971	0.563087
0.11085	0.56196
0.11173	0.560827
0.11261	0.559686
0.11349	0.558539
0.11437	0.557384
0.115249	0.556222
0.116129	0.555053
0.117009	0.553876
0.117889	0.552693
0.118768	0.551503
0.119648	0.550307
0.120528	0.549103
0.121408	0.547892
0.122287	0.546675
0.123167	0.545451
0.124047	0.54422
0.124927	0.542983
0.125806	0.541739
0.126686	0.540488
0.127566	0.539231
0.128446	0.537967
0.129326	0.536697
0.130205	0.535421
0.131085	0.534138
0.131965	0.532849
0.132845	0.531554
0.133724	0.530253
0.134604	0.528945
0.135484	0.527631
0.136364	0.526311
0.137243	0.524985
0.138123	0.523653
0.139003	0.522316
0.139883	0.520972
0.140762	0.519622
0.141642	0.518267
0.142522	0.516906
0.143402	0.515539
0.144282	0.514166
0.145161	0.512788
0.146041	0.511404
0.146921	0.510015
0.147801	0.50862
0.14868	0.50722
0.14956	0.505814
0.15044	0.504403
0.15132	0.502987
0.152199	0.501566
0.153079	0.500139
0.153959	0.498707
0.154839	0.49727
0.155718	0.495828
0.156598	0.494381
0.157478	0.492929
0.158358	0.491472
0.159238	0.49001
0.160117	0.488544
0.160997	0.487072
0.161877	0.485596
0.162757	0.484115
0.163636	0.48263
0.164516	0.48114
0.165396	0.479646
0.166276	0.478147
0.167155	0.476643
0.168035	0.475136
0.168915	0.473623
0.169795	0.472107
0.170674	0.470587
0.171554	0.469062
0.172434	0.467533
0.173314	0.466
0.174194	0.464463
0.175073	0.462922
0.175953	0.461377
0.176833	0.459829
0.177713	0.458276
0.178592	0.45672
0.179472	0.45516
0.180352	0.453596
0.181232	0.452029
0.182111	0.450458
0.182991	0.448884
0.183871	0.447306
0.184751	0.445725
0.18563	0.44414
0.18651	0.442552
0.18739	0.440961
0.18827	0.439367
0.18915	0.437769
0.190029	0.436169
0.190909	0.434565
0.191789	0.432958
0.192669	0.431349
0.193548	0.429736
0.194428	0.428121
0.195308	0.426503
0.196188	0.424882
0.197067	0.423259
0.197947	0.421632
0.198827	0.420004
0.199707	0.418373
0.200587	0.416739
0.201466	0.415103
0.202346	0.413464
0.203226	0.411823
0.204106	0.41018
0.204985	0.408535
0.205865	0.406888
0.206745	0.405238
0.207625	0.403586
0.208504	0.401933
0.209384	0.400277
0.210264	0.39862
0.211144	0.39696
0.212023	0.395299
0.212903	0.393637
0.213783	0.391972
0.214663	0.390306
0.215543	0.388638
0.216422	0.386969
0.217302	0.385298
0.218182	0.383626
0.219062	0.381953
0.219941	0.380278
0.220821	0.378602
0.221701	0.376924
0.222581	0.375246
0.22346	0.373566
0.22434	0.371886
0.22522	0.370204
0.2261	0.368521
0.226979	0.366838
0.227859	0.365153
0.228739	0.363468
0.229619	0.361782
0.230499	0.360096
0.231378	0.358409
0.232258	0.356721
0.233138	0.355032
0.234018	0.353344
0.234897	0.351654
0.235777	0.349965
0.236657	0.348275
0.237537	0.346584
0.238416	0.344894
0.239296	0.343203
0.240176	0.341512
0.241056	0.339822
0.241935	0.338131
0.242815	0.33644
0.243695	0.334749
0.244575	0.333059
0.245455	0.331368
0.246334	0.329678
0.247214	0.327988
0.248094	0.326298
0.248974	0.324609
0.249853	0.32292
0.250733	0.321232
0.251613	0.319544
0.252493	0.317857
0.253372	0.316171
0.254252	0.314485
0.255132	0.3128
0.256012	0.311116
0.256891	0.309432
0.257771	0.307749
0.258651	0.306068
0.259531	0.304387
0.260411	0.302708
0.26129	0.301029
0.26217	0.299352
0.26305	0.297675
0.26393	0.296
0.264809	0.294327
0.265689	0.292654
0.266569	0.290983
0.267449	0.289314
0.268328	0.287646
0.269208	0.285979
0.270088	0.284314
0.270968	0.282651
0.271848	0.280989
0.272727	0.279329
0.273607	0.277671
0.274487	0.276014
0.275367	0.27436
0.276246	0.272707
0.277126	0.271056
0.278006	0.269408
0.278886	0.267761
0.279765	0.266116
0.280645	0.264474
0.281525	0.262833
0.282405	0.261195
0.283284	0.25956
0.284164	0.257926
0.285044	0.256295
0.285924	0.254666
0.286804	0.25304
0.287683	0.251416
0.288563	0.249795
0.289443	0.248176
0.290323	0.24656
0.291202	0.244947
0.292082	0.243336
0.292962	0.241729
0.293842	0.240124
0.294721	0.238521
0.295601	0.236922
0.296481	0.235326
0.297361	0.233732
0.29824	0.232142
0.29912	0.230555
0.3	0.228971
0.30088	0.227389
0.30176	0.225812
0.302639	0.224237
0.303519	0.222666
0.304399	0.221098
0.305279	0.219533
0.306158	0.217972
0.307038	0.216414
0.307918	0.21486
0.308798	0.213309
0.309677	0.211761
0.310557	0.210218
0.311437	0.208678
0.312317	0.207141
0.313196	0.205609
0.314076	0.20408
0.314956	0.202555
0.315836	0.201034
0.316716	0.199516
0.317595	0.198003
0.318475	0.196493
0.319355	0.194988
0.320235	0.193486
0.321114	0.191989
0.321994	0.190495
0.322874	0.189006
0.323754	0.187521
0.324633	0.18604
0.325513	0.184564
0.326393	0.183092
0.327273	0.181624
0.328152	0.18016
0.329032	0.178701
0.329912	0.177246
0.330792	0.175796
0.331672	0.17435
0.332551	0.172908
0.333431	0.171472
0.334311	0.170039
0.335191	0.168612
0.33607	0.167189
0.33695	0.165771
0.33783	0.164357
0.33871	0.162949
0.339589	0.161545
0.340469	0.160146
0.341349	0.158751
0.342229	0.157362
0.343109	0.155978
0.343988	0.154598
0.344868	0.153224
0.345748	0.151854
0.346628	0.15049
0.347507	0.14913
0.348387	0.147776
0.349267	0.146427
0.350147	0.145083
0.351026	0.143744
0.351906	0.142411
0.352786	0.141082
0.353666	0.139759
0.354545	0.138442
0.355425	0.137129
0.356305	0.135822
0.357185	0.13452
0.358065	0.133224
0.358944	0.131933
0.359824	0.130648
0.360704	0.129368
0.361584	0.128094
0.362463	0.126825
0.363343	0.125562
0.364223	0.124304
0.365103	0.123052
0.365982	0.121806
0.366862	0.120565
0.367742	0.11933
0.368622	0.118101
0.369501	0.116877
0.370381	0.115659
0.371261	0.114447
0.372141	0.113241
0.373021	0.112041
0.3739	0.110846
0.37478	0.109658
0.37566	0.108475
0.37654	0.107298
0.377419	0.106127
0.378299	0.104962
0.379179	0.103803
0.380059	0.10265
0.380938	0.101503
0.381818	0.100362
0.382698	0.0992274
0.383578	0.0980987
0.384457	0.096976
0.385337	0.0958594
0.386217	0.0947489
0.387097	0.0936446
0.387977	0.0925464
0.388856	0.0914545
0.389736	0.0903687
0.390616	0.0892892
0.391496	0.0882159
0.392375	0.0871488
0.393255	0.086088
0.394135	0.0850335
0.395015	0.0839853
0.395894	0.0829433
0.396774	0.0819078
0.397654	0.0808785
0.398534	0.0798556
0.399413	0.0788391
0.400293	0.077829
0.401173	0.0768252
0.402053	0.0758279
0.402933	0.0748369
0.403812	0.0738525
0.404692	0.0728744
0.405572	0.0719028
0.406452	0.0709377
0.407331	0.0699791
0.408211	0.0690269
0.409091	0.0680813
0.409971	0.0671421
0.41085	0.0662095
0.41173	0.0652834
0.41261	0.0643639
0.41349	0.0634509
0.41437	0.0625445
0.415249	0.0616446
0.416129	0.0607513
0.417009	0.0598646
0.417889	0.0589845
0.418768	0.058111
0.419648	0.0572441
0.420528	0.0563838
0.421408	0.0555302
0.422287	0.0546831
0.423167	0.0538427
0.424047	0.053009
0.424927	0.0521819
0.425806	0.0513614
0.426686	0.0505476
0.427566	0.0497405
0.428446	0.04894
0.429326	0.0481462
0.430205	0.047359
0.431085	0.0465786
0.431965	0.0458048
0.432845	0.0450377
0.433724	0.0442773
0.434604	0.0435235
0.435484	0.0427765
0.436364	0.0420362
0.437243	0.0413025
0.438123	0.0405756
0.439003	0.0398553
0.439883	0.0391418
0.440762	0.0384349
0.441642	0.0377348
0.442522	0.0370413
0.443402	0.0363545
0.444282	0.0356745
0.445161	0.0350011
0.446041	0.0343345
0.446921	0.0336745
0.447801	0.0330212
0.44868	0.0323746
0.44956	0.0317347
0.45044	0.0311015
0.45132	0.030475
0.452199	0.0298551
0.453079	0.029242
0.453959	0.0286355
0.454839	0.0280357
0.455718	0.0274425
0.456598	0.026856
0.457478	0.0262762
0.458358	0.025703
0.459238	0.0251365
0.460117	0.0245766
0.460997	0.0240233
0.461877	0.0234767
0.462757	0.0229367
0.463636	0.0224034
0.464516	0.0218766
0.465396	0.0213564
0.466276	0.0208429
0.467155	0.0203359
0.468035	0.0198355
0.468915	0.0193417
0.469795	0.0188545
0.470674	0.0183738
0.471554	0.0178997
0.472434	0.0174321
0.473314	0.0169711
0.474194	0.0165165
0.475073	0.0160685
0.475953	0.015627
0.476833	0.015192
0.477713	0.0147635
0.478592	0.0143414
0.479472	0.0139258
0.480352	0.0135167
0.481232	0.0131139
0.482111	0.0127177
0.482991	0.0123278
0.483871	0.0119443
0.484751	0.0115673
0.48563	0.0111966
0.48651	0.0108323
0.48739	0.0104743
0.48827	0.0101227
0.48915	0.00977737
0.490029	0.00943838
0.490909	0.00910569
0.491789	0.00877929
0.492669	0.00845916
0.493548	0.00814529
0.494428	0.00783765
0.495308	0.00753625
0.496188	0.00724105
0.497067	0.00695205
0.497947	0.00666924
0.498827	0.00639258
0.499707	0.00612208
0.500587	0.0058577
0.501466	0.00559945
0.502346	0.00534729
0.503226	0.00510121
0.504106	0.0048612
0.504985	0.00462723
0.505865	0.0043993
0.506745	0.00417738
0.507625	0.00396145
0.508504	0.00375149
0.509384	0.0035475
0.510264	0.00334944
0.511144	0.0031573
0.512023	0.00297106
0.512903	0.00279071
